ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Gender_Encoded,Ever_Married_Encoded,Spending_Score_Encoded,Graduated_Encoded,Cluster
463714,Male,Yes,59,No,,1.0,Average,2.0,1,1,0,0,0
463716,Male,No,26,No,Doctor,1.0,Low,4.0,1,0,2,0,1
463718,Female,No,33,Yes,Artist,0.0,Low,4.0,0,0,2,1,3
463722,Male,Yes,56,Yes,Executive,8.0,High,2.0,1,1,1,1,4
463724,Male,No,30,No,Healthcare,0.0,Low,5.0,1,0,2,0,1
463726,Female,No,26,No,Healthcare,0.0,Low,3.0,0,0,2,0,3
463727,Female,No,28,No,Doctor,0.0,Low,5.0,0,0,2,0,3
463728,Female,Yes,28,No,Doctor,0.0,Average,6.0,0,1,0,0,5
463732,Male,No,20,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
463734,Male,Yes,41,No,Executive,1.0,Average,3.0,1,1,0,0,0
463741,Male,Yes,37,Yes,Artist,0.0,High,3.0,1,1,1,1,0
463745,Male,Yes,59,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
463747,Female,Yes,43,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
463748,Male,No,20,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
463753,Female,No,30,Yes,Healthcare,1.0,Low,5.0,0,0,2,1,3
463756,Male,Yes,66,No,Executive,0.0,Average,2.0,1,1,0,0,0
463761,Male,Yes,28,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
463764,Male,Yes,49,Yes,Entertainment,0.0,Average,3.0,1,1,0,1,0
463766,Female,Yes,61,Yes,Artist,0.0,Average,3.0,0,1,0,1,5
463767,Male,Yes,27,Yes,Artist,9.0,Average,2.0,1,1,0,1,0
463768,Female,Yes,35,No,Engineer,1.0,Low,1.0,0,1,2,0,3
463774,Male,Yes,33,Yes,Healthcare,0.0,Average,2.0,1,1,0,1,0
463776,Female,Yes,36,Yes,Artist,2.0,Average,2.0,0,1,0,1,5
463782,Female,No,27,Yes,Artist,9.0,Low,1.0,0,0,2,1,3
463783,Female,No,29,No,Healthcare,,Low,,0,0,2,0,3
463784,Female,No,31,No,Engineer,1.0,Low,5.0,0,0,2,0,3
463785,Female,No,30,No,Healthcare,0.0,Low,4.0,0,0,2,0,3
463786,Female,Yes,43,Yes,Artist,,Average,2.0,0,1,0,1,5
463790,Male,Yes,47,No,Executive,1.0,Low,4.0,1,1,2,0,1
463792,Female,No,42,No,Engineer,,Low,1.0,0,0,2,0,3
463794,Female,No,33,Yes,Healthcare,,Low,5.0,0,0,2,1,3
463799,Female,No,36,Yes,Artist,1.0,Low,4.0,0,0,2,1,3
463800,Female,No,30,Yes,Engineer,1.0,Low,3.0,0,0,2,1,3
463804,Male,Yes,60,Yes,Artist,9.0,Low,1.0,1,1,2,1,4
463807,Female,No,32,Yes,Healthcare,0.0,Low,3.0,0,0,2,1,3
463811,Female,Yes,32,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
463814,Female,No,28,No,Healthcare,7.0,Low,3.0,0,0,2,0,3
463816,Male,Yes,46,Yes,Healthcare,2.0,High,4.0,1,1,1,1,0
463818,Female,Yes,38,Yes,Artist,4.0,Low,1.0,0,1,2,1,3
463819,Male,Yes,28,,Artist,8.0,Low,,1,1,2,2,1
463821,Male,Yes,30,Yes,Entertainment,7.0,Low,2.0,1,1,2,1,1
463825,Female,Yes,52,Yes,Artist,0.0,Average,3.0,0,1,0,1,5
463827,Female,Yes,46,Yes,Engineer,1.0,Average,4.0,0,1,0,1,5
463828,Male,Yes,37,No,Engineer,0.0,Average,2.0,1,1,0,0,0
463830,Female,No,25,Yes,Engineer,2.0,Low,3.0,0,0,2,1,3
463834,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,0,1,0,1,5
463835,Male,No,32,No,Marketing,0.0,Low,4.0,1,0,2,0,1
463842,Female,Yes,50,Yes,Engineer,1.0,High,4.0,0,1,1,1,5
463847,Male,Yes,43,No,Artist,3.0,Average,3.0,1,1,0,0,0
463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,1,1,0,1,0
463857,Male,Yes,61,No,Healthcare,0.0,High,4.0,1,1,1,0,4
463859,Male,Yes,39,Yes,Artist,5.0,Average,2.0,1,1,0,1,0
463865,Male,Yes,46,Yes,Artist,1.0,Average,5.0,1,1,0,1,0
463877,Male,Yes,37,No,Entertainment,0.0,Average,4.0,1,1,0,0,0
463880,Female,Yes,36,No,Engineer,0.0,Low,3.0,0,1,2,0,3
463884,Female,No,28,No,Artist,0.0,Low,1.0,0,0,2,0,3
463891,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,1,1,2,1,4
463892,Male,No,42,Yes,Artist,8.0,Low,1.0,1,0,2,1,1
463904,Male,Yes,82,Yes,Executive,1.0,Low,1.0,1,1,2,1,4
463917,Female,No,18,No,Healthcare,1.0,Low,8.0,0,0,2,0,3
463923,Female,No,18,No,Engineer,0.0,Low,4.0,0,0,2,0,3
463924,Female,No,36,Yes,Artist,1.0,Low,1.0,0,0,2,1,3
463926,Female,No,26,No,Engineer,1.0,Low,6.0,0,0,2,0,3
463931,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,1,1,0,1,0
463932,Female,Yes,69,Yes,Artist,1.0,Average,3.0,0,1,0,1,5
463941,Female,No,29,No,Artist,1.0,Low,6.0,0,0,2,0,3
463943,Male,No,68,Yes,Entertainment,1.0,Low,2.0,1,0,2,1,4
463946,Male,No,33,No,Healthcare,4.0,Low,3.0,1,0,2,0,1
463948,Male,Yes,38,No,Executive,3.0,High,5.0,1,1,1,0,0
463951,Male,Yes,52,No,Entertainment,1.0,Average,3.0,1,1,0,0,0
463955,Male,Yes,28,Yes,Artist,1.0,Low,2.0,1,1,2,1,1
463958,Female,No,27,No,Healthcare,1.0,Low,5.0,0,0,2,0,3
463961,Female,No,28,No,Engineer,0.0,Low,4.0,0,0,2,0,3
463963,Female,Yes,25,No,Engineer,7.0,High,3.0,0,1,1,0,3
463966,Female,No,30,Yes,Artist,8.0,Low,1.0,0,0,2,1,3
463978,Male,Yes,40,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
463980,Female,No,25,Yes,Artist,0.0,Low,9.0,0,0,2,1,3
463981,Female,No,30,Yes,Artist,5.0,Low,1.0,0,0,2,1,3
463983,Female,Yes,43,No,Engineer,0.0,Average,2.0,0,1,0,0,5
463986,Female,No,26,Yes,Artist,1.0,Low,4.0,0,0,2,1,3
463997,Female,Yes,37,No,Entertainment,0.0,Average,3.0,0,1,0,0,5
464000,Female,No,28,No,Healthcare,1.0,Low,5.0,0,0,2,0,3
464004,Female,Yes,31,No,Marketing,1.0,Low,5.0,0,1,2,0,3
464007,Male,Yes,46,Yes,Artist,1.0,Low,3.0,1,1,2,1,1
464009,Female,Yes,47,Yes,Artist,5.0,Average,4.0,0,1,0,1,5
464010,Male,No,28,No,Healthcare,1.0,Low,4.0,1,0,2,0,1
464013,Male,No,30,No,Healthcare,0.0,Low,1.0,1,0,2,0,1
464016,Female,,29,Yes,Entertainment,1.0,High,1.0,0,2,1,1,3
464019,Male,No,23,No,Artist,2.0,Low,5.0,1,0,2,0,1
464021,Female,No,22,No,Healthcare,1.0,Low,5.0,0,0,2,0,3
464023,Male,No,20,No,Healthcare,1.0,Low,5.0,1,0,2,0,1
464030,Male,No,22,No,Entertainment,1.0,Low,4.0,1,0,2,0,1
464031,Female,No,19,No,Healthcare,0.0,Low,4.0,0,0,2,0,3
464032,Male,No,21,No,Healthcare,1.0,Low,3.0,1,0,2,0,1
464033,Female,No,19,No,Healthcare,0.0,Low,4.0,0,0,2,0,3
464039,Male,No,39,Yes,Artist,1.0,Low,2.0,1,0,2,1,1
464042,Female,Yes,38,Yes,Artist,8.0,Low,2.0,0,1,2,1,3
464046,Male,No,33,Yes,Healthcare,3.0,Low,1.0,1,0,2,1,1
464048,Female,No,38,Yes,Homemaker,4.0,Low,1.0,0,0,2,1,3
464049,Female,No,29,Yes,Healthcare,0.0,Low,3.0,0,0,2,1,3
464053,Female,Yes,35,No,Entertainment,4.0,Low,1.0,0,1,2,0,3
464054,Male,Yes,32,Yes,Artist,9.0,Average,2.0,1,1,0,1,0
464059,Male,Yes,59,Yes,Artist,0.0,Low,1.0,1,1,2,1,4
464063,Female,No,32,Yes,Doctor,0.0,Low,1.0,0,0,2,1,3
464066,Female,No,29,Yes,Healthcare,8.0,Low,3.0,0,0,2,1,3
464067,Female,No,31,Yes,Entertainment,0.0,Low,4.0,0,0,2,1,3
464068,Male,Yes,59,No,Executive,0.0,High,4.0,1,1,1,0,4
464071,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,1,1,1,1,4
464072,Male,Yes,53,Yes,Executive,0.0,Low,2.0,1,1,2,1,4
464076,Male,Yes,83,No,Lawyer,0.0,High,2.0,1,1,1,0,4
464084,Male,No,33,No,Healthcare,1.0,Low,5.0,1,0,2,0,1
464087,Female,No,26,No,Engineer,,Low,4.0,0,0,2,0,3
464089,Female,Yes,39,Yes,Artist,7.0,High,5.0,0,1,1,1,5
464096,Female,No,27,No,Healthcare,1.0,Low,5.0,0,0,2,0,3
464099,Female,Yes,42,Yes,Artist,5.0,Average,2.0,0,1,0,1,5
464103,Male,Yes,46,Yes,Artist,4.0,Average,2.0,1,1,0,1,0
464110,Male,Yes,63,Yes,Doctor,0.0,High,2.0,1,1,1,1,4
464112,Male,No,32,Yes,Doctor,1.0,Low,2.0,1,0,2,1,1
464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,0,0,2,1,3
464118,Male,No,38,Yes,Entertainment,1.0,Low,2.0,1,0,2,1,1
464121,Female,Yes,63,Yes,Engineer,1.0,Low,1.0,0,1,2,1,2
464123,Female,No,45,Yes,Artist,1.0,Low,1.0,0,0,2,1,3
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,0,0,2,1,3
464132,Male,No,27,No,Entertainment,0.0,Low,2.0,1,0,2,0,1
464137,Female,Yes,87,No,Artist,7.0,High,2.0,0,1,1,0,2
464139,Female,No,25,No,Healthcare,14.0,Low,1.0,0,0,2,0,3
464144,Male,Yes,61,Yes,Artist,0.0,Average,4.0,1,1,0,1,0
464152,Male,Yes,41,Yes,Artist,1.0,High,4.0,1,1,1,1,0
464162,Male,Yes,86,Yes,Lawyer,,High,2.0,1,1,1,1,4
464167,Male,Yes,51,Yes,Executive,4.0,High,3.0,1,1,1,1,0
464169,Male,,83,No,Lawyer,0.0,High,2.0,1,2,1,0,4
464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,1,1,1,1,4
464173,Male,Yes,65,Yes,Artist,6.0,Average,3.0,1,1,0,1,0
464175,Female,No,32,No,Healthcare,1.0,Low,,0,0,2,0,3
464176,Female,Yes,41,Yes,Artist,1.0,Low,1.0,0,1,2,1,3
464179,Female,Yes,56,Yes,Artist,0.0,Average,3.0,0,1,0,1,5
464180,Female,Yes,74,No,Lawyer,1.0,High,2.0,0,1,1,0,2
464182,Male,Yes,39,Yes,Artist,4.0,Average,2.0,1,1,0,1,0
464183,Female,No,42,No,Artist,2.0,Low,2.0,0,0,2,0,3
464185,Male,Yes,68,Yes,Artist,5.0,High,2.0,1,1,1,1,4
464195,Male,No,30,Yes,Artist,1.0,Low,1.0,1,0,2,1,1
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,0,0,2,0,3
464202,Male,Yes,43,Yes,Artist,13.0,Low,1.0,1,1,2,1,1
464204,Female,Yes,40,Yes,Artist,3.0,High,2.0,0,1,1,1,5
464205,Female,Yes,87,No,Entertainment,0.0,High,2.0,0,1,1,0,2
464206,Male,Yes,43,No,Entertainment,1.0,Low,2.0,1,1,2,0,1
464211,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,1,1,0,1,0
464212,Female,Yes,58,Yes,Marketing,0.0,Average,2.0,0,1,0,1,5
464216,Male,Yes,52,Yes,Artist,,High,3.0,1,1,1,1,0
464217,Female,No,30,No,Healthcare,14.0,Low,3.0,0,0,2,0,3
464223,Female,Yes,53,Yes,Artist,2.0,Low,2.0,0,1,2,1,3
464226,Female,Yes,56,Yes,Artist,3.0,Average,3.0,0,1,0,1,5
464231,Male,Yes,48,Yes,Artist,1.0,Average,4.0,1,1,0,1,0
464232,Male,Yes,28,No,Doctor,1.0,Low,5.0,1,1,2,0,1
464246,Female,Yes,61,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
464254,Male,Yes,62,Yes,Entertainment,1.0,Average,3.0,1,1,0,1,0
464255,Female,Yes,49,Yes,Artist,1.0,Average,5.0,0,1,0,1,5
464257,Male,Yes,40,,Entertainment,0.0,High,2.0,1,1,1,2,0
464265,Male,Yes,62,Yes,Entertainment,1.0,Low,2.0,1,1,2,1,4
464269,Male,No,35,Yes,Entertainment,1.0,Low,,1,0,2,1,1
464270,Female,No,48,Yes,Artist,4.0,Low,1.0,0,0,2,1,3
464271,Female,Yes,36,Yes,Artist,1.0,Average,3.0,0,1,0,1,5
464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,0,1,0,1,5
464276,Female,Yes,66,No,Marketing,0.0,High,2.0,0,1,1,0,2
464283,Male,No,40,Yes,Artist,6.0,Low,2.0,1,0,2,1,1
464286,Female,Yes,57,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
464287,Male,Yes,42,Yes,Artist,,Average,3.0,1,1,0,1,0
464289,Male,Yes,35,No,Marketing,1.0,Low,3.0,1,1,2,0,1
464292,Male,Yes,58,Yes,Artist,0.0,Average,2.0,1,1,0,1,0
464297,Male,No,29,No,Artist,8.0,Low,5.0,1,0,2,0,1
464298,Male,No,26,No,Doctor,0.0,Low,1.0,1,0,2,0,1
464308,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,0,1,1,1,2
464318,Male,Yes,86,Yes,Executive,0.0,Low,1.0,1,1,2,1,4
464320,Male,Yes,77,No,Lawyer,1.0,High,2.0,1,1,1,0,4
464326,Female,No,37,Yes,Artist,0.0,Low,3.0,0,0,2,1,3
464332,Male,Yes,74,No,Executive,0.0,High,2.0,1,1,1,0,4
464339,Male,No,27,No,Artist,1.0,Low,2.0,1,0,2,0,1
464344,Female,Yes,56,Yes,Artist,0.0,Low,1.0,0,1,2,1,2
464351,Female,No,27,Yes,Healthcare,0.0,Low,1.0,0,0,2,1,3
464364,Male,Yes,39,Yes,Artist,7.0,Average,2.0,1,1,0,1,0
464368,Male,Yes,35,Yes,Entertainment,3.0,Average,2.0,1,1,0,1,0
464370,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,1,1,0,1,0
464373,Female,No,47,Yes,Artist,0.0,Low,2.0,0,0,2,1,3
464378,Female,Yes,36,Yes,Artist,8.0,Average,2.0,0,1,0,1,5
464381,Male,Yes,43,Yes,Artist,4.0,Average,2.0,1,1,0,1,0
464382,Female,Yes,55,Yes,Artist,0.0,Average,4.0,0,1,0,1,5
464386,Male,Yes,41,Yes,Doctor,0.0,Average,3.0,1,1,0,1,0
464387,Female,No,26,Yes,Artist,9.0,Low,5.0,0,0,2,1,3
464389,Male,Yes,72,Yes,Artist,0.0,High,2.0,1,1,1,1,4
464392,Male,Yes,59,,Artist,0.0,Average,2.0,1,1,0,2,0
464396,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,1,1,0,1,0
464412,Male,Yes,72,No,Lawyer,1.0,Low,2.0,1,1,2,0,4
464424,Male,No,31,Yes,Healthcare,1.0,Low,4.0,1,0,2,1,1
464425,Male,No,41,Yes,Artist,9.0,Low,1.0,1,0,2,1,1
464432,Male,No,25,No,Engineer,9.0,Low,2.0,1,0,2,0,1
464433,Male,No,29,Yes,Artist,,Low,,1,0,2,1,1
464436,Male,Yes,83,Yes,Lawyer,0.0,High,2.0,1,1,1,1,4
464437,Female,Yes,51,Yes,Engineer,0.0,Average,4.0,0,1,0,1,5
464441,Male,Yes,40,Yes,Artist,0.0,Low,2.0,1,1,2,1,1
464451,Female,Yes,76,Yes,Artist,0.0,Average,2.0,0,1,0,1,5
464456,Male,Yes,29,Yes,Artist,1.0,Low,4.0,1,1,2,1,1
464468,Male,Yes,46,Yes,Artist,1.0,Low,3.0,1,1,2,1,1
464473,Female,Yes,58,Yes,Artist,0.0,Average,4.0,0,1,0,1,5
464474,Female,No,46,Yes,Artist,1.0,Low,1.0,0,0,2,1,3
464478,Female,Yes,74,No,Lawyer,0.0,High,2.0,0,1,1,0,2
464481,Male,Yes,53,Yes,Executive,1.0,High,3.0,1,1,1,1,0
464482,Male,Yes,63,Yes,Artist,1.0,Low,1.0,1,1,2,1,4
464483,Female,Yes,49,Yes,Artist,1.0,Average,3.0,0,1,0,1,5
464485,Male,No,25,Yes,Entertainment,5.0,Low,2.0,1,0,2,1,1
464487,Male,No,46,No,Engineer,1.0,Low,3.0,1,0,2,0,1
464488,Female,No,43,Yes,Artist,7.0,Low,9.0,0,0,2,1,3
464494,Female,Yes,58,Yes,Artist,1.0,Average,4.0,0,1,0,1,5
464499,Male,Yes,41,Yes,Executive,1.0,High,4.0,1,1,1,1,0
464501,Female,No,28,No,Healthcare,1.0,Low,3.0,0,0,2,0,3
464504,Male,No,26,Yes,Healthcare,0.0,Low,4.0,1,0,2,1,1
464506,Male,No,29,Yes,Healthcare,9.0,Low,2.0,1,0,2,1,1
464517,Male,No,33,Yes,Healthcare,0.0,Low,,1,0,2,1,1
464522,Female,No,39,Yes,Engineer,14.0,Low,1.0,0,0,2,1,3
464526,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,1,1,0,1,0
464528,Male,Yes,46,Yes,Entertainment,4.0,High,4.0,1,1,1,1,0
464533,Male,Yes,38,No,Executive,,High,6.0,1,1,1,0,0
464536,Male,Yes,26,Yes,Artist,1.0,Average,3.0,1,1,0,1,0
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,0,1,0,1,5
464544,Female,Yes,43,Yes,Entertainment,5.0,Average,3.0,0,1,0,1,5
464549,Male,Yes,53,Yes,Executive,1.0,Low,4.0,1,1,2,1,4
464550,Male,Yes,46,Yes,Artist,,Low,4.0,1,1,2,1,1
464552,Female,Yes,40,Yes,Artist,1.0,Average,3.0,0,1,0,1,5
464553,Male,Yes,71,Yes,Artist,1.0,Low,2.0,1,1,2,1,4
464555,Male,Yes,32,Yes,Marketing,13.0,High,4.0,1,1,1,1,1
464560,Male,No,41,Yes,Entertainment,9.0,Low,2.0,1,0,2,1,1
464561,Female,No,46,Yes,Entertainment,8.0,Low,2.0,0,0,2,1,3
464566,Male,Yes,40,Yes,Executive,0.0,High,4.0,1,1,1,1,0
464569,Male,No,29,No,Doctor,1.0,Low,5.0,1,0,2,0,1
464570,Male,Yes,25,Yes,Doctor,1.0,Average,2.0,1,1,0,1,0
464572,Female,Yes,52,Yes,Marketing,0.0,Low,1.0,0,1,2,1,3
464576,Male,No,30,Yes,Doctor,9.0,Low,5.0,1,0,2,1,1
464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,0,1,1,1,3
464580,Male,No,32,No,Artist,9.0,Low,4.0,1,0,2,0,1
464581,Female,No,33,No,Doctor,,Low,4.0,0,0,2,0,3
464586,Female,No,49,Yes,Artist,1.0,Low,1.0,0,0,2,1,3
464593,Female,No,43,Yes,Doctor,1.0,Low,4.0,0,0,2,1,3
464594,Male,Yes,48,Yes,Artist,1.0,Low,1.0,1,1,2,1,1
464597,Male,No,41,No,Artist,5.0,Low,2.0,1,0,2,0,1
464601,Female,No,29,Yes,Healthcare,9.0,Low,2.0,0,0,2,1,3
464603,Female,No,35,Yes,Artist,0.0,Low,2.0,0,0,2,1,3
464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,1,1,0,1,0
464607,Female,Yes,47,Yes,Artist,1.0,Average,4.0,0,1,0,1,5
464608,Female,Yes,53,Yes,Artist,1.0,Average,3.0,0,1,0,1,5
464618,Male,,40,Yes,Artist,5.0,Low,1.0,1,2,2,1,1
464620,Female,Yes,40,Yes,Artist,0.0,High,2.0,0,1,1,1,5
464621,Male,Yes,46,Yes,Artist,0.0,Low,1.0,1,1,2,1,1
464637,Female,No,36,Yes,Marketing,,Low,4.0,0,0,2,1,3
464641,Female,Yes,71,Yes,Lawyer,2.0,Low,6.0,0,1,2,1,2
464652,Female,Yes,30,No,Engineer,5.0,Average,2.0,0,1,0,0,5
464654,Female,Yes,40,No,Engineer,1.0,Average,4.0,0,1,0,0,5
464664,Male,Yes,43,No,Entertainment,0.0,Average,5.0,1,1,0,0,0
464666,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,1,1,0,1,0
464670,Male,Yes,39,No,Entertainment,1.0,Average,4.0,1,1,0,0,0
464673,Male,Yes,49,No,Executive,1.0,High,7.0,1,1,1,0,0
464674,Male,Yes,51,No,Artist,0.0,Average,5.0,1,1,0,0,0
464675,Female,Yes,39,No,Doctor,1.0,Average,9.0,0,1,0,0,5
464677,Male,Yes,23,No,Healthcare,1.0,Low,5.0,1,1,2,0,1
464683,Male,Yes,53,No,Engineer,0.0,Average,6.0,1,1,0,0,0
464684,Female,No,35,No,Engineer,9.0,Low,5.0,0,0,2,0,3
464685,Male,No,35,No,Executive,2.0,Low,4.0,1,0,2,0,1
464688,Male,Yes,30,Yes,Doctor,1.0,Low,9.0,1,1,2,1,1
464690,Male,Yes,39,No,Engineer,2.0,Average,,1,1,0,0,0
464691,Male,No,38,Yes,Artist,1.0,Low,3.0,1,0,2,1,1
464692,Female,No,53,No,Marketing,0.0,Low,1.0,0,0,2,0,3
464693,Female,No,36,Yes,Engineer,8.0,Low,1.0,0,0,2,1,3
464695,Male,No,33,No,Engineer,0.0,Low,4.0,1,0,2,0,1
464696,Female,No,40,Yes,Engineer,1.0,Low,1.0,0,0,2,1,3
464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,0,1,0,1,5
464699,Male,No,31,No,Doctor,1.0,Low,5.0,1,0,2,0,1
464701,Male,No,31,No,Doctor,1.0,Low,2.0,1,0,2,0,1
464704,Male,Yes,41,Yes,Healthcare,0.0,Average,4.0,1,1,0,1,0
464707,Male,Yes,48,No,,0.0,Average,4.0,1,1,0,0,0
464711,Female,Yes,38,Yes,Artist,5.0,Average,3.0,0,1,0,1,5
464712,Male,Yes,49,No,Artist,1.0,Low,5.0,1,1,2,0,1
464722,Male,Yes,42,Yes,Doctor,1.0,Low,,1,1,2,1,1
464726,Male,Yes,28,Yes,Executive,14.0,High,9.0,1,1,1,1,1
464728,Male,Yes,51,No,Entertainment,0.0,High,4.0,1,1,1,0,0
464732,Male,Yes,41,No,Artist,1.0,Average,2.0,1,1,0,0,0
464737,Female,Yes,57,No,Engineer,0.0,Average,6.0,0,1,0,0,5
464739,Male,Yes,67,Yes,Artist,0.0,Low,1.0,1,1,2,1,4
464746,Male,Yes,29,No,Executive,3.0,Average,5.0,1,1,0,0,0
464752,Female,Yes,46,,Marketing,,Low,1.0,0,1,2,2,3
464755,Male,Yes,49,Yes,Artist,0.0,High,2.0,1,1,1,1,0
464756,Female,No,28,No,Engineer,6.0,Low,3.0,0,0,2,0,3
464758,Female,Yes,48,No,Engineer,1.0,Average,4.0,0,1,0,0,5
464760,Female,Yes,51,No,Engineer,5.0,Average,4.0,0,1,0,0,5
464765,Female,Yes,48,No,Engineer,5.0,Average,6.0,0,1,0,0,5
464766,Female,Yes,48,No,Engineer,5.0,Average,5.0,0,1,0,0,5
464769,Female,,52,No,Engineer,9.0,Average,4.0,0,2,0,0,5
464772,Female,Yes,39,No,Engineer,8.0,Average,4.0,0,1,0,0,5
464774,Female,Yes,50,No,Engineer,7.0,Average,5.0,0,1,0,0,5
464780,Female,No,33,No,Engineer,1.0,Low,9.0,0,0,2,0,3
464790,Female,No,35,Yes,Artist,,Low,1.0,0,0,2,1,3
464792,Male,Yes,30,No,Marketing,2.0,High,5.0,1,1,1,0,1
464794,Female,Yes,46,No,Engineer,8.0,Average,,0,1,0,0,5
464799,Male,No,36,No,Marketing,0.0,Low,4.0,1,0,2,0,1
464802,Male,No,43,No,Entertainment,0.0,Low,1.0,1,0,2,0,1
464804,Male,Yes,26,No,Entertainment,1.0,Low,1.0,1,1,2,0,1
464806,Male,Yes,33,No,Executive,0.0,Low,2.0,1,1,2,0,1
464809,Male,Yes,50,,Entertainment,,Average,5.0,1,1,0,2,0
464812,Female,Yes,49,Yes,Engineer,1.0,High,5.0,0,1,1,1,5
464813,Male,Yes,48,Yes,Engineer,6.0,Average,5.0,1,1,0,1,0
464817,Male,No,31,Yes,Artist,5.0,Low,1.0,1,0,2,1,1
464818,Female,Yes,38,No,Engineer,,Average,2.0,0,1,0,0,5
464825,Female,No,21,No,Healthcare,5.0,Low,1.0,0,0,2,0,3
464827,Female,Yes,50,No,Entertainment,8.0,Average,5.0,0,1,0,0,5
464828,Male,No,23,No,Healthcare,9.0,Low,6.0,1,0,2,0,1
464831,Female,Yes,21,No,Healthcare,0.0,Low,2.0,0,1,2,0,3
464832,Male,Yes,71,No,Lawyer,1.0,Low,,1,1,2,0,4
464835,Male,No,20,No,Healthcare,0.0,Low,6.0,1,0,2,0,1
464836,Female,,32,No,Engineer,7.0,High,5.0,0,2,1,0,3
464845,Male,Yes,29,No,Engineer,0.0,Average,3.0,1,1,0,0,0
464849,Male,Yes,42,Yes,Artist,0.0,Average,4.0,1,1,0,1,0
464851,Male,No,20,No,Doctor,0.0,Low,6.0,1,0,2,0,1
464852,Male,Yes,36,No,Executive,1.0,Low,6.0,1,1,2,0,1
464854,Female,Yes,42,No,Engineer,0.0,High,6.0,0,1,1,0,5
464857,Male,No,18,No,Healthcare,7.0,Low,4.0,1,0,2,0,1
464861,Male,No,25,No,Homemaker,,Low,2.0,1,0,2,0,1
464864,Female,No,30,No,Engineer,10.0,Low,8.0,0,0,2,0,3
464865,Female,No,28,No,Homemaker,9.0,Low,9.0,0,0,2,0,3
464868,Male,Yes,42,Yes,Entertainment,7.0,Low,6.0,1,1,2,1,1
464872,Male,Yes,38,Yes,Artist,1.0,Low,4.0,1,1,2,1,1
464873,Male,Yes,42,Yes,Artist,1.0,Average,2.0,1,1,0,1,0
464876,Female,Yes,52,No,Engineer,,Average,5.0,0,1,0,0,5
464879,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,0,1,0,1,5
464884,Male,Yes,40,Yes,Artist,1.0,Low,2.0,1,1,2,1,1
464885,Female,No,38,No,Engineer,1.0,Low,2.0,0,0,2,0,3
464886,Male,Yes,37,Yes,Engineer,1.0,Average,4.0,1,1,0,1,0
464902,Female,Yes,65,No,Lawyer,1.0,Low,1.0,0,1,2,0,2
464905,Male,,81,No,Executive,,High,2.0,1,2,1,0,4
464907,Male,,59,Yes,Engineer,0.0,Average,2.0,1,2,0,1,0
464910,Female,Yes,47,Yes,Artist,1.0,Average,5.0,0,1,0,1,5
464911,Male,Yes,57,Yes,Artist,0.0,Average,3.0,1,1,0,1,0
464915,Male,Yes,39,Yes,Executive,,High,4.0,1,1,1,1,0
464916,Female,,32,,Doctor,8.0,High,2.0,0,2,1,2,3
464919,Male,Yes,37,Yes,Artist,9.0,Low,1.0,1,1,2,1,1
464920,Male,No,39,Yes,Artist,4.0,Low,1.0,1,0,2,1,1
464921,Male,Yes,39,No,Doctor,1.0,Average,5.0,1,1,0,0,0
464925,Male,,60,No,Executive,7.0,Average,2.0,1,2,0,0,0
464927,Female,Yes,70,Yes,Artist,1.0,Average,2.0,0,1,0,1,5
464932,Male,Yes,51,Yes,Executive,9.0,Low,1.0,1,1,2,1,1
464938,Male,Yes,48,No,Artist,1.0,Low,3.0,1,1,2,0,1
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,1,0,2,0,1
464940,Female,Yes,29,No,Engineer,1.0,Low,2.0,0,1,2,0,3
